time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-1.9941071634192826,-4.147849623223219,24.5552775394312,6.27316870918167,6.258960176796233,0.0,-1.1464121905613167,-2.3153385399482542,5.862884193640289,0.0361370121074997,-0.04635837044113622,0.0,451.06797846731604,452.11686073019945,453.14301850146535,452.8013622883004
3.960000000000003,-2.062507705362228,-4.28715195240886,24.907660756640272,6.276116780358144,6.256675352744004,0.0,-1.1333833135195355,-2.3278593788812016,5.883163815973332,0.06712223339205713,-0.02524340769622032,0.0,443.2564189719379,444.9877918990009,442.0890510311952,444.63666730823144
4.020000000000002,-2.1300247011723266,-4.427167199124709,25.263638893535944,6.280061535069093,6.255124134116333,0.0,-1.117036980030686,-2.338938376972446,5.9823195603195645,0.0628419887596063,-0.027102762262795115,0.0,468.04151719243373,467.89666796701977,468.44455847683446,468.1144981158759
4.080000000000001,-2.196649511907806,-4.567761349386946,25.621281506424985,0.0016692786979923824,6.25316509678645,0.0,-1.103637398108764,-2.3472102447515484,5.939388909936997,0.10149991108682799,-0.04706398067101014,0.0,424.4564263646367,422.73895295897285,423.52477449858947,426.84236752712826
4.14,-2.2624751192653,-4.70877858614874,25.97501674751876,0.007780810208925182,6.249983459057418,0.0,-1.0903132685850394,-2.352948799110202,5.852323920214654,0.10256668780122496,-0.06893397796577516,0.0,409.28961501008683,407.3357839474342,409.33981279786565,409.44471506157583
4.199999999999998,-2.3273620842840828,-4.850032409916578,26.326137223178847,0.014296633277482762,6.246419750741239,0.0,-1.0722527491032976,-2.3549956271485533,5.851786240959364,0.11852603393031139,-0.045070260375482424,0.0,434.63276747200325,436.6258418138428,436.502814799345,437.8433330391291
4.259999999999997,-2.3910917351960115,-4.991293124448118,26.67762178064605,0.02126757282831271,6.243537213326562,0.0,-1.0518172723383552,-2.3531060234162626,5.864393489493991,0.1110315467289081,-0.054767874633755896,0.0,440.9575703375642,440.15412394621313,440.5661775466799,439.9581575452795
4.319999999999996,-2.4534967204346407,-5.1322985649768205,27.03096858336433,0.028209502593825597,6.240588614022869,0.0,-1.0280600056839018,-2.3464698099780144,5.913667662894818,0.12369018682622175,-0.039771727178889694,0.0,451.63234253993403,452.83895742144523,451.03968348574597,452.0726838714732
4.379999999999995,-2.5142529721963127,-5.27266143228831,27.39119400082419,0.03581126715801464,6.238299855401433,0.0,-0.9969127754799905,-2.3314986868461607,6.093005929345036,0.13211115481963195,-0.035078757333285894,0.0,489.77022519533705,490.1186391150123,491.6803061838472,492.31676983370085
4.439999999999993,-2.5733672587357512,-5.412186304186396,27.756002704321894,0.043601696349315766,6.236062306510432,0.0,-0.9733652508581833,-2.318700247858529,6.067505565411356,0.12486696689124335,-0.042133549135906966,0.0,430.0074358761502,429.408549866745,430.97881089901375,430.38196535138576
